3.60, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

3.60, 4, 2, 10, 0.50, 0.50, 5.20, 0.00, 2.80, 0, 0, 0, 2


3.60, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



3.70, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
3.70, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
3.70, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

3.70, 4, 2, 10, 0.60, 0.60, 5.20, 0.00, 2.80, 0, 0, 0, 2


3.70, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



3.80, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
3.80, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
3.80, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

3.80, 4, 2, 10, 0.70, 0.70, 5.20, 0.00, 2.80, 0, 0, 0, 2


3.80, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



3.90, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
3.90, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
3.90, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

3.90, 4, 2, 10, 0.80, 0.80, 5.20, 0.00, 2.80, 0, 0, 0, 2


3.90, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.00, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.00, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.00, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.00, 4, 2, 10, 0.90, 0.90, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.00, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.10, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.10, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.10, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.10, 4, 2, 10, 1.00, 1.00, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.10, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.20, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.20, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.20, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.20, 4, 2, 10, 1.10, 1.10, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.20, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.30, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.30, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.30, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.30, 4, 2, 10, 1.20, 1.20, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.30, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.40, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.40, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.40, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.40, 4, 2, 10, 1.30, 1.30, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.40, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.50, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.50, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.50, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.50, 4, 2, 10, 1.40, 1.40, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.50, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.60, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.60, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.60, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.60, 4, 2, 10, 1.50, 1.50, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.60, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.70, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.70, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.70, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.70, 4, 2, 10, 1.60, 1.60, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.70, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.80, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.80, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.80, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.80, 4, 2, 10, 1.70, 1.70, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.80, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



4.90, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
4.90, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
4.90, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

4.90, 4, 2, 10, 1.80, 1.80, 5.20, 0.00, 2.80, 0, 0, 0, 2


4.90, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.00, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.00, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.00, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.00, 4, 2, 10, 1.90, 1.90, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.00, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.10, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.10, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.10, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.10, 4, 2, 10, 2.00, 2.00, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.10, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.20, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.20, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.20, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.20, 4, 2, 10, 2.10, 2.10, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.20, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.30, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.30, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.30, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.30, 4, 2, 10, 2.20, 2.20, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.30, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.40, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.40, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.40, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.40, 4, 2, 10, 2.30, 2.30, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.40, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.50, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.50, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.50, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.50, 4, 2, 10, 2.40, 2.40, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.50, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.60, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.60, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.60, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.60, 4, 2, 10, 2.50, 2.50, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.60, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.70, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.70, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.70, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.70, 4, 2, 10, 2.60, 2.60, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.70, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.80, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.80, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.80, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.80, 4, 2, 10, 2.70, 2.70, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.80, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



5.90, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
5.90, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
5.90, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

5.90, 4, 2, 10, 2.80, 2.80, 5.20, 0.00, 2.80, 0, 0, 0, 2


5.90, 2, 3, 90, 2.50, 0.00, 2.50, 2.90, 0.40, 0, 0, 0, 2



6.00, 3, 1, 25, 0.00, 0.00, 5.80, 0.00, 0.00, 0, 0, 0, 2
6.00, 5, 1, 45, 0.00, 0.00, 8.30, 0.00, 0.00, 0, 0, 0, 2
6.00, 1, 1, 70, 0.00, 0.00, 8.60, 0.00, 0.00, 0, 0, 0, 2

